idx,date,Close,MA,MACD,D,RSI,Supported_point,Pressed_point
1036,2018-12-14,19.9,5,1,1.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1037,2018-12-17,18.83,5,0,1.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1038,2018-12-18,19.5,5,0,1.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1039,2018-12-19,18.16,5,0,1.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1040,2018-12-20,17.940001,5,0,0.0,0.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1041,2018-12-21,16.93,5,0,0.0,0.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1042,2018-12-24,16.65,5,0,0.0,0.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1043,2018-12-26,17.9,5,0,0.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1044,2018-12-27,17.49,5,0,0.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1045,2018-12-28,17.82,5,0,1.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1046,2018-12-31,18.459999,6,0,1.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1047,2019-01-02,18.83,6,0,1.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1048,2019-01-03,17.049999,6,0,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1049,2019-01-04,19.0,6,0,2.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1050,2019-01-07,20.57,6,1,2.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1051,2019-01-08,20.75,6,1,3.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1052,2019-01-09,20.190001,7,1,3.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1053,2019-01-10,19.74,7,1,3.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1054,2019-01-11,20.27,7,2,3.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1055,2019-01-14,20.23,7,2,3.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1056,2019-01-15,20.379999,7,2,3.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1057,2019-01-16,19.73,7,2,3.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1058,2019-01-17,20.25,7,2,3.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1059,2019-01-18,20.77,7,2,3.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1060,2019-01-22,19.76,7,2,3.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1061,2019-01-23,19.799999,7,2,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1062,2019-01-24,20.85,7,2,3.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1063,2019-01-25,21.93,7,2,3.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1064,2019-01-28,20.18,7,2,3.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1065,2019-01-29,19.25,7,2,2.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1066,2019-01-30,23.09,7,3,2.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1067,2019-01-31,24.41,7,3,3.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1068,2019-02-01,24.51,7,4,3.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1069,2019-02-04,24.129999,8,4,3.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1070,2019-02-05,23.309999,8,4,3.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1071,2019-02-06,23.26,1,4,3.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1072,2019-02-07,22.67,2,4,3.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1073,2019-02-08,23.049999,2,4,3.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1074,2019-02-11,22.959999,2,4,3.0,0.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1075,2019-02-12,22.82,2,4,2.0,0.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1076,2019-02-13,22.85,2,3,2.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1077,2019-02-14,23.129999,2,3,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1078,2019-02-15,23.68,1,3,2.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1079,2019-02-19,23.950001,1,3,2.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1080,2019-02-20,23.950001,1,3,2.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1081,2019-02-21,23.92,1,3,3.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1082,2019-02-22,24.360001,1,3,3.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1083,2019-02-25,24.709999,1,4,3.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1084,2019-02-26,24.209999,1,4,3.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1085,2019-02-27,23.48,2,3,3.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1086,2019-02-28,23.530001,2,3,2.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1087,2019-03-01,23.68,2,3,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1088,2019-03-04,23.370001,2,3,2.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1089,2019-03-05,23.5,2,3,1.0,0.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1090,2019-03-06,22.41,2,3,1.0,0.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1091,2019-03-07,22.08,2,2,1.0,0.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1092,2019-03-08,22.01,3,2,1.0,0.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1093,2019-03-11,22.959999,3,2,1.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1094,2019-03-12,23.49,3,2,1.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1095,2019-03-13,23.379999,3,2,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1096,2019-03-14,22.82,3,2,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1097,2019-03-15,23.290001,2,2,2.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1098,2019-03-18,23.25,2,2,2.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1099,2019-03-19,26.0,2,2,3.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1100,2019-03-20,25.700001,2,3,3.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1101,2019-03-21,27.889999,1,3,3.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1102,2019-03-22,26.370001,1,3,3.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1103,2019-03-25,25.969999,1,4,3.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""19.14"": 0.76, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
